child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Ruzevina (Jelaska),Bombino bianco,,SNP (10K genome-wide),SNP,10192,1335,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1335; mismatches=2/10192; KING kinship=0.2249; IBS0=0; Previously: Lacombe et al. 2013
Bombino bianco,Nincusa,,SNP (10K genome-wide),SNP,10206,1265,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1265; mismatches=0/10206; KING kinship=0.2776; IBS0=0; Previously: Lacombe et al. 2013
Nincusa,Bombino bianco,,SNP (10K genome-wide),SNP,10206,1265,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1265; mismatches=0/10206; KING kinship=0.2776; IBS0=0; Previously: Lacombe et al. 2013
Brachetto,Muscat à petits grains blancs,,SNP (10K genome-wide),SNP,10205,1030,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1030; mismatches=4/10205; KING kinship=0.2596; IBS0=0; Previously: Lacombe et al. 2013
Muscat à petits grains blancs,Brachetto,,SNP (10K genome-wide),SNP,10205,1030,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1030; mismatches=4/10205; KING kinship=0.2596; IBS0=0; Previously: Lacombe et al. 2013
Braghina,Dinka zöld,,SNP (10K genome-wide),SNP,10165,1280,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1280; mismatches=0/10165; KING kinship=0.2384; IBS0=0; Previously: Lacombe et al. 2013
Dinka zöld,Braghina,,SNP (10K genome-wide),SNP,10165,1280,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1280; mismatches=0/10165; KING kinship=0.2384; IBS0=0; Previously: Lacombe et al. 2013
Breval negro,Torralba,,SNP (10K genome-wide),SNP,10207,1206,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1206; mismatches=0/10207; KING kinship=0.256; IBS0=0
Breval negro,Ferral (Spain) = Uvallon,,SNP (10K genome-wide),SNP,10193,1280,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1280; mismatches=0/10193; KING kinship=0.2725; IBS0=0
Breval negro,Moré,,SNP (10K genome-wide),SNP,10207,1283,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1283; mismatches=0/10207; KING kinship=0.2615; IBS0=0
Moré,Breval negro,,SNP (10K genome-wide),SNP,10207,1283,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1283; mismatches=0/10207; KING kinship=0.2615; IBS0=0
Cabernet franc,Merlot,,SNP (10K genome-wide),SNP,10199,1568,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1568; mismatches=5/10199; KING kinship=0.2767; IBS0=0; Previously: Lacombe et al. 2013
Merlot,Cabernet franc,,SNP (10K genome-wide),SNP,10199,1568,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1568; mismatches=5/10199; KING kinship=0.2767; IBS0=0; Previously: Lacombe et al. 2013
Cainho,Alvarinho,,SNP (10K genome-wide),SNP,10207,1901,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1901; mismatches=4/10207; KING kinship=0.2145; IBS0=0; Previously: Lacombe et al. 2013
Alvarinho,Cainho,,SNP (10K genome-wide),SNP,10207,1901,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1901; mismatches=4/10207; KING kinship=0.2145; IBS0=0; Previously: Lacombe et al. 2013
Camaraou noir,Castets = Maturana tinta de Navarrete,,SNP (10K genome-wide),SNP,10202,1970,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1970; mismatches=2/10202; KING kinship=0.2334; IBS0=0; Previously: Lacombe et al. 2013
Castets = Maturana tinta de Navarrete,Camaraou noir,,SNP (10K genome-wide),SNP,10202,1970,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1970; mismatches=2/10202; KING kinship=0.2334; IBS0=0; Previously: Lacombe et al. 2013
Camarate,Cayetana blanca = Jaén blanco,,SNP (10K genome-wide),SNP,10082,930,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=930; mismatches=1/10082; KING kinship=0.2888; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Cayetana blanca = Jaén blanco,Camarate,,SNP (10K genome-wide),SNP,10082,930,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=930; mismatches=1/10082; KING kinship=0.2888; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Camarate,Alfrocheiro preto,,SNP (10K genome-wide),SNP,10190,1116,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1116; mismatches=0/10190; KING kinship=0.257; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Alfrocheiro preto,Camarate,,SNP (10K genome-wide),SNP,10190,1116,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1116; mismatches=0/10190; KING kinship=0.257; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Camarate,Agua Santa,,SNP (10K genome-wide),SNP,10178,1811,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1811; mismatches=0/10178; KING kinship=0.2727; IBS0=0; Previously: Zinelabidine et al., 2012"
Agua Santa,Camarate,,SNP (10K genome-wide),SNP,10178,1811,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1811; mismatches=0/10178; KING kinship=0.2727; IBS0=0; Previously: Zinelabidine et al., 2012"
Cañocazo,Gibi = Hebén,,SNP (10K genome-wide),SNP,10200,1090,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1090; mismatches=1/10200; KING kinship=0.2672; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Cañocazo,,SNP (10K genome-wide),SNP,10200,1090,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1090; mismatches=1/10200; KING kinship=0.2672; IBS0=0; Previously: Lacombe et al. 2013
Cañorroyo,Castellana blanca,,SNP (10K genome-wide),SNP,10087,1324,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1324; mismatches=1/10087; KING kinship=0.2475; IBS0=0; Previously: Lacombe et al. 2013
Castellana blanca,Cañorroyo,,SNP (10K genome-wide),SNP,10087,1324,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1324; mismatches=1/10087; KING kinship=0.2475; IBS0=0; Previously: Lacombe et al. 2013
Cardinal,Alphonse Lavallée,,SNP (10K genome-wide),SNP,10012,1231,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1231; mismatches=3/10012; KING kinship=0.229; IBS0=0; Previously: Lacombe et al. 2013
Alphonse Lavallée,Cardinal,,SNP (10K genome-wide),SNP,10012,1231,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1231; mismatches=3/10012; KING kinship=0.229; IBS0=0; Previously: Lacombe et al. 2013
Cardinal,Prima,,SNP (10K genome-wide),SNP,10172,1343,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1343; mismatches=1/10172; KING kinship=0.2656; IBS0=0; Previously: Lacombe et al. 2013
Prima,Cardinal,,SNP (10K genome-wide),SNP,10172,1343,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1343; mismatches=1/10172; KING kinship=0.2656; IBS0=0; Previously: Lacombe et al. 2013
Cardinal,Ora,,SNP (10K genome-wide),SNP,10040,1381,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1381; mismatches=1/10040; KING kinship=0.2565; IBS0=0; Previously: Lacombe et al. 2013
Ora,Cardinal,,SNP (10K genome-wide),SNP,10040,1381,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1381; mismatches=1/10040; KING kinship=0.2565; IBS0=0; Previously: Lacombe et al. 2013
Cardinal,Matilde,,SNP (10K genome-wide),SNP,10207,1551,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1551; mismatches=0/10207; KING kinship=0.246; IBS0=0; Previously: Lacombe et al. 2013
Matilde,Cardinal,,SNP (10K genome-wide),SNP,10207,1551,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1551; mismatches=0/10207; KING kinship=0.246; IBS0=0; Previously: Lacombe et al. 2013
Cardinal,Misket Rusenski,,SNP (10K genome-wide),SNP,10207,1591,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1591; mismatches=0/10207; KING kinship=0.2765; IBS0=0; Previously: Lacombe et al. 2013
Misket Rusenski,Cardinal,,SNP (10K genome-wide),SNP,10207,1591,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1591; mismatches=0/10207; KING kinship=0.2765; IBS0=0; Previously: Lacombe et al. 2013
Carignan,Ruby Cabernet,,SNP (10K genome-wide),SNP,10143,1064,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1064; mismatches=1/10143; KING kinship=0.2376; IBS0=0; Previously: Lacombe et al. 2013
Ruby Cabernet,Carignan,,SNP (10K genome-wide),SNP,10143,1064,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1064; mismatches=1/10143; KING kinship=0.2376; IBS0=0; Previously: Lacombe et al. 2013
Carignan,Castellana blanca,,SNP (10K genome-wide),SNP,10103,1303,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1303; mismatches=1/10103; KING kinship=0.2526; IBS0=0; Previously: Lacombe et al. 2013
Castellana blanca,Carignan,,SNP (10K genome-wide),SNP,10103,1303,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1303; mismatches=1/10103; KING kinship=0.2526; IBS0=0; Previously: Lacombe et al. 2013
Carina (Australie),Syrah,,SNP (10K genome-wide),SNP,10185,1308,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1308; mismatches=3/10185; KING kinship=0.2432; IBS0=0; Previously: Lacombe et al. 2013
Syrah,Carina (Australie),,SNP (10K genome-wide),SNP,10185,1308,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1308; mismatches=3/10185; KING kinship=0.2432; IBS0=0; Previously: Lacombe et al. 2013
Carina (Australie),Sultanine,,SNP (10K genome-wide),SNP,10151,1056,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1056; mismatches=2/10151; KING kinship=0.2634; IBS0=0; Previously: Lacombe et al. 2013
Sultanine,Carina (Australie),,SNP (10K genome-wide),SNP,10151,1056,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1056; mismatches=2/10151; KING kinship=0.2634; IBS0=0; Previously: Lacombe et al. 2013
Carrasquín,Savagnin blanc,,SNP (10K genome-wide),SNP,10204,1295,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1295; mismatches=0/10204; KING kinship=0.2716; IBS0=0; Previously: Lacombe et al. 2013
Savagnin blanc,Carrasquín,,SNP (10K genome-wide),SNP,10204,1295,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1295; mismatches=0/10204; KING kinship=0.2716; IBS0=0; Previously: Lacombe et al. 2013
Castañal,Amaral,,SNP (10K genome-wide),SNP,10207,2063,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2063; mismatches=2/10207; KING kinship=0.2567; IBS0=0
Amaral,Castañal,,SNP (10K genome-wide),SNP,10207,2063,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2063; mismatches=2/10207; KING kinship=0.2567; IBS0=0
Castelão = Periquita,Cayetana blanca = Jaén blanco,,SNP (10K genome-wide),SNP,10088,964,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=964; mismatches=1/10088; KING kinship=0.2673; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Cayetana blanca = Jaén blanco,Castelão = Periquita,,SNP (10K genome-wide),SNP,10088,964,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=964; mismatches=1/10088; KING kinship=0.2673; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Castelão = Periquita,Alfrocheiro preto,,SNP (10K genome-wide),SNP,9938,1013,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1013; mismatches=0/9938; KING kinship=0.2931; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Alfrocheiro preto,Castelão = Periquita,,SNP (10K genome-wide),SNP,9938,1013,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1013; mismatches=0/9938; KING kinship=0.2931; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Castelão = Periquita,Agua Santa,,SNP (10K genome-wide),SNP,10205,1850,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1850; mismatches=0/10205; KING kinship=0.2529; IBS0=0; Previously: Zinelabidine et al., 2012"
Agua Santa,Castelão = Periquita,,SNP (10K genome-wide),SNP,10205,1850,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1850; mismatches=0/10205; KING kinship=0.2529; IBS0=0; Previously: Zinelabidine et al., 2012"
Castellana blanca,Morate,,SNP (10K genome-wide),SNP,10054,1432,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1432; mismatches=0/10054; KING kinship=0.2705; IBS0=0
Morate,Castellana blanca,,SNP (10K genome-wide),SNP,10054,1432,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1432; mismatches=0/10054; KING kinship=0.2705; IBS0=0
Catarratto bianco,Grillo,,SNP (10K genome-wide),SNP,10206,1278,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1278; mismatches=2/10206; KING kinship=0.256; IBS0=0; Previously: Lacombe et al. 2013
Grillo,Catarratto bianco,,SNP (10K genome-wide),SNP,10206,1278,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1278; mismatches=2/10206; KING kinship=0.256; IBS0=0; Previously: Lacombe et al. 2013
Argamusa,Moll,,SNP (10K genome-wide),SNP,10172,1433,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1433; mismatches=0/10172; KING kinship=0.236; IBS0=0; Previously: Lacombe et al. 2013
Moll,Argamusa,,SNP (10K genome-wide),SNP,10172,1433,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1433; mismatches=0/10172; KING kinship=0.236; IBS0=0; Previously: Lacombe et al. 2013
Cayetana blanca = Jaén blanco,Antão Vaz,,SNP (10K genome-wide),SNP,10021,1124,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1124; mismatches=2/10021; KING kinship=0.2451; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Antão Vaz,Cayetana blanca = Jaén blanco,,SNP (10K genome-wide),SNP,10021,1124,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1124; mismatches=2/10021; KING kinship=0.2451; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Cayetana blanca = Jaén blanco,Juan Garcia,,SNP (10K genome-wide),SNP,10136,929,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=929; mismatches=1/10136; KING kinship=0.2704; IBS0=0
Juan Garcia,Cayetana blanca = Jaén blanco,,SNP (10K genome-wide),SNP,10136,929,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=929; mismatches=1/10136; KING kinship=0.2704; IBS0=0
Cayetana blanca = Jaén blanco,Gibi = Hebén,,SNP (10K genome-wide),SNP,10196,1077,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1077; mismatches=1/10196; KING kinship=0.2734; IBS0=0; Previously: Lacombe et al. 2013
Gibi = Hebén,Cayetana blanca = Jaén blanco,,SNP (10K genome-wide),SNP,10196,1077,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1077; mismatches=1/10196; KING kinship=0.2734; IBS0=0; Previously: Lacombe et al. 2013
Cayetana blanca = Jaén blanco,Garrido macho,,SNP (10K genome-wide),SNP,10128,1344,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1344; mismatches=1/10128; KING kinship=0.2956; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Garrido macho,Cayetana blanca = Jaén blanco,,SNP (10K genome-wide),SNP,10128,1344,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1344; mismatches=1/10128; KING kinship=0.2956; IBS0=0; Previously: Zinelabidine et al., 2012 & Lacombe et al. 2013"
Cayetana blanca = Jaén blanco,Gabriela,,SNP (10K genome-wide),SNP,10193,1390,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1390; mismatches=1/10193; KING kinship=0.2794; IBS0=0
Gabriela,Cayetana blanca = Jaén blanco,,SNP (10K genome-wide),SNP,10193,1390,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1390; mismatches=1/10193; KING kinship=0.2794; IBS0=0
Cayetana blanca = Jaén blanco,Rocia,,SNP (10K genome-wide),SNP,10158,1649,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1649; mismatches=1/10158; KING kinship=0.2384; IBS0=0; Previously: Zinelabidine et al., 2012"
Rocia,Cayetana blanca = Jaén blanco,,SNP (10K genome-wide),SNP,10158,1649,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,"FAMOZ LOD=1649; mismatches=1/10158; KING kinship=0.2384; IBS0=0; Previously: Zinelabidine et al., 2012"
Cayetana blanca = Jaén blanco,Blanc de Rhafsaï,,SNP (10K genome-wide),SNP,10197,1372,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1372; mismatches=0/10197; KING kinship=0.2866; IBS0=0; Previously: Lacombe et al. 2013
Blanc de Rhafsaï,Cayetana blanca = Jaén blanco,,SNP (10K genome-wide),SNP,10197,1372,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1372; mismatches=0/10197; KING kinship=0.2866; IBS0=0; Previously: Lacombe et al. 2013
César,Argant,,SNP (10K genome-wide),SNP,10074,1166,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1166; mismatches=1/10074; KING kinship=0.2452; IBS0=0; Previously: Lacombe et al. 2013
Argant,César,,SNP (10K genome-wide),SNP,10074,1166,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1166; mismatches=1/10074; KING kinship=0.2452; IBS0=0; Previously: Lacombe et al. 2013
Chaouch blanc,Rannii Vira,,SNP (10K genome-wide),SNP,10012,1553,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1553; mismatches=5/10012; KING kinship=0.268; IBS0=0; Previously: Lacombe et al. 2013
Rannii Vira,Chaouch blanc,,SNP (10K genome-wide),SNP,10012,1553,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1553; mismatches=5/10012; KING kinship=0.268; IBS0=0; Previously: Lacombe et al. 2013
Chaouch blanc,Chaouch rose,,SNP (10K genome-wide),SNP,10207,1485,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1485; mismatches=1/10207; KING kinship=0.255; IBS0=0; Previously: Lacombe et al. 2013
Chaouch rose,Chaouch blanc,,SNP (10K genome-wide),SNP,10207,1485,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1485; mismatches=1/10207; KING kinship=0.255; IBS0=0; Previously: Lacombe et al. 2013
Chaptal,Bayad (non-identified),,SNP (10K genome-wide),SNP,10200,1571,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1571; mismatches=0/10200; KING kinship=0.2752; IBS0=0
Bayad (non-identified),Chaptal,,SNP (10K genome-wide),SNP,10200,1571,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1571; mismatches=0/10200; KING kinship=0.2752; IBS0=0
Chardonnay,Gouais blanc,,SNP (10K genome-wide),SNP,10188,841,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=841; mismatches=4/10188; KING kinship=0.2656; IBS0=0; Previously: Lacombe et al. 2013
Gouais blanc,Chardonnay,,SNP (10K genome-wide),SNP,10188,841,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=841; mismatches=4/10188; KING kinship=0.2656; IBS0=0; Previously: Lacombe et al. 2013
Chasselas,Cornichon blanc (non-identified),,SNP (10K genome-wide),SNP,10201,1668,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1668; mismatches=4/10201; KING kinship=0.2826; IBS0=0
Chenin,Meslier Saint-François,,SNP (10K genome-wide),SNP,10207,890,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=890; mismatches=2/10207; KING kinship=0.2384; IBS0=0; Previously: Lacombe et al. 2013
Meslier Saint-François,Chenin,,SNP (10K genome-wide),SNP,10207,890,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=890; mismatches=2/10207; KING kinship=0.2384; IBS0=0; Previously: Lacombe et al. 2013
Cinsaut,Roi des précoces,,SNP (10K genome-wide),SNP,10164,1535,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1535; mismatches=1/10164; KING kinship=0.2427; IBS0=0; Previously: Lacombe et al. 2013
Roi des précoces,Cinsaut,,SNP (10K genome-wide),SNP,10164,1535,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1535; mismatches=1/10164; KING kinship=0.2427; IBS0=0; Previously: Lacombe et al. 2013
Corason de Kabritte blanc,Elbling,,SNP (10K genome-wide),SNP,10204,1406,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1406; mismatches=1/10204; KING kinship=0.2407; IBS0=0; Previously: Lacombe et al. 2013
Elbling,Corason de Kabritte blanc,,SNP (10K genome-wide),SNP,10204,1406,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1406; mismatches=1/10204; KING kinship=0.2407; IBS0=0; Previously: Lacombe et al. 2013
Corinthe noir = Korinthiaki,Dimrit,,SNP (10K genome-wide),SNP,10181,1358,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1358; mismatches=3/10181; KING kinship=0.2679; IBS0=0; Previously: Lacombe et al. 2013
