child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Camarate,Cayetana blanca,,SNP (Vitis18K),SNP,~18000,2844.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2844; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Zinelabidine et al., 2012; Lacombe et al., 2013; Cunha et al., 2015"
Cardinal,Alphonse Lavallee,,SNP (Vitis18K),SNP,~18000,3106.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3106; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Ibáñez et al., 2009; Cipriani et al., 2010; Lacombe et al., 2013; Laucou et al., 2018"
Cardinal,Muscat reine des vignes,,SNP (Vitis18K),SNP,~18000,3106.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3106; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Ibáñez et al., 2009; Cipriani et al., 2010; Lacombe et al., 2013; Laucou et al., 2018"
Carina (Australie),Sultanina,,SNP (Vitis18K),SNP,~18000,2876.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2876; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013"
Carina (Australie),Syrah,,SNP (Vitis18K),SNP,~18000,2876.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2876; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013"
Castelao,Alfrocheiro preto,,SNP (Vitis18K),SNP,~18000,2844.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2844; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Zinelabidine et al., 2012; Lacombe et al., 2013; Cunha et al., 2015"
Castelao,Cayetana blanca,,SNP (Vitis18K),SNP,~18000,2844.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2844; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Zinelabidine et al., 2012; Lacombe et al., 2013; Cunha et al., 2015"
Castets,Camaraou noir,,SNP (Vitis18K),SNP,~18000,3110.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3110; Mendelian errors=2 (6.0% if 0.06 else 0%); Section D; Remarks: Lacombe et al., 2013"
Castets,Gros Cabernet,,SNP (Vitis18K),SNP,~18000,3110.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3110; Mendelian errors=2 (6.0% if 0.06 else 0%); Section D; Remarks: Lacombe et al., 2013"
Catarratto bianco comune,Garganega,,SNP (Vitis18K),SNP,~18000,3314.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3314; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Crespan et al., 2017"
Catarratto bianco comune,Mantonico bianco,,SNP (Vitis18K),SNP,~18000,3314.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3314; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Crespan et al., 2017"
Cesar,Gaensfuesser blau,,SNP (Vitis18K),SNP,~18000,2936.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2936; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013"
Cesar,Pinot,,SNP (Vitis18K),SNP,~18000,2936.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2936; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013"
Chardonnay,Heunisch Weiss,,SNP (Vitis18K),SNP,~18000,2818.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2818; Mendelian errors=2 (7.0% if 0.07 else 0%); Section D; Remarks: Bowers et al., 2000 and 1999; Regner et al., 1998 and 2000; Lacombe et al., 2013"
Chardonnay,Pinot,,SNP (Vitis18K),SNP,~18000,2818.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2818; Mendelian errors=2 (7.0% if 0.07 else 0%); Section D; Remarks: Bowers et al., 2000 and 1999; Regner et al., 1998 and 2000; Lacombe et al., 2013"
Ciliegiolo,Moscato violetto (Muscat rouge de Madère),,SNP (Vitis18K),SNP,~18000,3011.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3011; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Di Vecchi Staraz et al., 2007"
Ciliegiolo,Sangiovese,,SNP (Vitis18K),SNP,~18000,3011.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3011; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Di Vecchi Staraz et al., 2007"
Colatamurro,Bombino bianco,,SNP (Vitis18K),SNP,~18000,3156.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,LOD=3156; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: VIVC
Colatamurro,Verdone nero,,SNP (Vitis18K),SNP,~18000,3156.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,LOD=3156; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: VIVC
Cornarea,Barbera,,SNP (Vitis18K),SNP,~18000,2851.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2851; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Raimondi et al., 2017 (Susumaniello)"
Cornarea,Chatus,,SNP (Vitis18K),SNP,~18000,2851.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2851; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Raimondi et al., 2017 (Susumaniello)"
Cornichon blanc (non identified),Bicane,,SNP (Vitis18K),SNP,~18000,3268.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3268; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Laucou et al., 2018"
Cornichon blanc (non identified),Chasselas,,SNP (Vitis18K),SNP,~18000,3268.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3268; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Laucou et al., 2018"
Cornifesto,Alfrocheiro preto,,SNP (Vitis18K),SNP,~18000,2844.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2844; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Zinelabidine et al., 2012; Lacombe et al., 2013; Cunha et al., 2015"
Cornifesto,Cayetana blanca,,SNP (Vitis18K),SNP,~18000,2844.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2844; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Zinelabidine et al., 2012; Lacombe et al., 2013; Cunha et al., 2015"
Criolla grande sanjuanina,Listan prieto,,SNP (Vitis18K),SNP,~18000,3098.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3098; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: This et al., 2006; Tapia et al., 2007; Lacombe et al., 2013"
Criolla grande sanjuanina,Zibibbo (Moscato d'Alessandria),,SNP (Vitis18K),SNP,~18000,3098.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3098; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: This et al., 2006; Tapia et al., 2007; Lacombe et al., 2013"
Datal,Afus ali,,SNP (Vitis18K),SNP,~18000,3325.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3325; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: confirmation of breeder's data Lacombe et al., 2013; Laucou et al., 2018"
Datal,Zibibbo (Moscato d'Alessandria),,SNP (Vitis18K),SNP,~18000,3325.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3325; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: confirmation of breeder's data Lacombe et al., 2013; Laucou et al., 2018"
Deckrot,Pinot,,SNP (Vitis18K),SNP,~18000,3415.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3415; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: confirmation of breeder's data by Lacombe et al., 2013"
Deckrot,Teinturier,,SNP (Vitis18K),SNP,~18000,3415.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3415; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: confirmation of breeder's data by Lacombe et al., 2013"
Dimiat,Coarna alba,,SNP (Vitis18K),SNP,~18000,3163.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3163; Mendelian errors=2 (6.0% if 0.06 else 0%); Section D; Remarks: Boursiquot et al., 2004; Lacombe et al., 2010; Lacombe et al., 2013"
Dimiat,Heunisch Weiss,,SNP (Vitis18K),SNP,~18000,3163.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3163; Mendelian errors=2 (6.0% if 0.06 else 0%); Section D; Remarks: Boursiquot et al., 2004; Lacombe et al., 2010; Lacombe et al., 2013"
Doight du neigne,Assoued kere,,SNP (Vitis18K),SNP,~18000,3723.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3723; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013"
Doight du neigne,Asswad Abou Khisle,,SNP (Vitis18K),SNP,~18000,3723.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3723; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013"
Domina,Pinot,,SNP (Vitis18K),SNP,~18000,2948.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2948; Mendelian errors=3 (10.0% if 0.1 else 0%); Section D; Remarks: Lacombe et al., 2013"
Domina,Portugais bleu,,SNP (Vitis18K),SNP,~18000,2948.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2948; Mendelian errors=3 (10.0% if 0.1 else 0%); Section D; Remarks: Lacombe et al., 2013"
Dona Maria,Afus ali,,SNP (Vitis18K),SNP,~18000,3325.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3325; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: confirmation of breeder's data by Vargas et al., 2009; Lacombe et al., 2013; Laucou et al., 2018"
Dona Maria,Zibibbo (Moscato d'Alessandria),,SNP (Vitis18K),SNP,~18000,3325.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3325; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: confirmation of breeder's data by Vargas et al., 2009; Lacombe et al., 2013; Laucou et al., 2018"
Dorona di Venezia,Bermestia bianca,,SNP (Vitis18K),SNP,~18000,3159.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3159; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Di Vecchi Staraz et al., 2007; Lacombe et al., 2013"
Dorona di Venezia,Garganega,,SNP (Vitis18K),SNP,~18000,3159.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3159; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Di Vecchi Staraz et al., 2007; Lacombe et al., 2013"
Douradinha,Alfrocheiro preto,,SNP (Vitis18K),SNP,~18000,2933.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2933; Mendelian errors=2 (7.0% if 0.07 else 0%); Section D; Remarks: Lacombe et al., 2013; Cunha et al., 2015"
Douradinha,Amaral,,SNP (Vitis18K),SNP,~18000,2933.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2933; Mendelian errors=2 (7.0% if 0.07 else 0%); Section D; Remarks: Lacombe et al., 2013; Cunha et al., 2015"
Ferral (Spain) = Uvallon,Breval negro,,SNP (Vitis18K),SNP,~18000,3017.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3017; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Laucou et al., 2018"
Ferral (Spain) = Uvallon,Heben,,SNP (Vitis18K),SNP,~18000,3017.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3017; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Laucou et al., 2018"
Flora,Semillon,,SNP (Vitis18K),SNP,~18000,3010.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3010; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Dangl, 2006; Lacombe et al., 2010; Myles et al., 2011; Lacombe et al., 2013"
Flora,Savagnin,,SNP (Vitis18K),SNP,~18000,3010.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3010; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Dangl, 2006; Lacombe et al., 2010; Myles et al., 2011; Lacombe et al., 2013"
Fogoneu,Escursach,,SNP (Vitis18K),SNP,~18000,2874.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2874; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: García-Muñoz, 2011; Lacombe et al., 2013"
Fogoneu,Giro nero,,SNP (Vitis18K),SNP,~18000,2874.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2874; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: García-Muñoz, 2011; Lacombe et al., 2013"
Fubiano,Furmint,,SNP (Vitis18K),SNP,~18000,3068.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3068; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Raimondi et al., 2017"
Fubiano,Trebbiano toscano,,SNP (Vitis18K),SNP,~18000,3068.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3068; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Raimondi et al., 2017"
Furmint,Alba imputotato,,SNP (Vitis18K),SNP,~18000,3159.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3159; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013; Laucou et al., 2018"
Furmint,Heunisch Weiss,,SNP (Vitis18K),SNP,~18000,3159.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3159; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013; Laucou et al., 2018"
Gaglioppo,Mantonico bianco,,SNP (Vitis18K),SNP,~18000,3043.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3043; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Cipriani et al., 2010"
Gaglioppo,Sangiovese,,SNP (Vitis18K),SNP,~18000,3043.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3043; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Cipriani et al., 2010"
Galotta,Ancellotta,,SNP (Vitis18K),SNP,~18000,2922.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2922; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013; Laucou et al., 2018"
Galotta,Gamay,,SNP (Vitis18K),SNP,~18000,2922.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2922; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013; Laucou et al., 2018"
Gamay,Heunisch Weiss,,SNP (Vitis18K),SNP,~18000,2818.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2818; Mendelian errors=1 (4.0% if 0.04 else 0%); Section D; Remarks: Bowers et al., 1999; Lacombe et al., 2013"
Gamay,Pinot,,SNP (Vitis18K),SNP,~18000,2818.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2818; Mendelian errors=1 (4.0% if 0.04 else 0%); Section D; Remarks: Bowers et al., 1999; Lacombe et al., 2013"
Garofana,Moscato violetto (Muscat rouge de Madère),,SNP (Vitis18K),SNP,~18000,3065.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3065; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Cipriani et al., 2010"
Garofana,Trebbiano toscano,,SNP (Vitis18K),SNP,~18000,3065.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3065; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Cipriani et al., 2010"
Garro,Heben,,SNP (Vitis18K),SNP,~18000,2868.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2868; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: García-Muñoz, 2011; Lacombe et al., 2013; Zinelabidine et al., 2015"
Garro,Monastrell,,SNP (Vitis18K),SNP,~18000,2868.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2868; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: García-Muñoz, 2011; Lacombe et al., 2013; Zinelabidine et al., 2015"
Gouveio,Castellana blanca,,SNP (Vitis18K),SNP,~18000,2798.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2798; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Gouveio,Savagnin,,SNP (Vitis18K),SNP,~18000,2798.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2798; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Grand noir,Monastrell,,SNP (Vitis18K),SNP,~18000,2973.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2973; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: unvalidation of breeder's data by Cabezazs et al. 2003; Lacombe et al., 2013"
Grand noir,Petit Bouschet,,SNP (Vitis18K),SNP,~18000,2973.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2973; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: unvalidation of breeder's data by Cabezazs et al. 2003; Lacombe et al., 2013"
Grillo,Catarratto bianco comune,,SNP (Vitis18K),SNP,~18000,3215.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3215; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Di Vecchi Staraz et al., 2007"
Grillo,Zibibbo (Moscato d'Alessandria),,SNP (Vitis18K),SNP,~18000,3215.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3215; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Di Vecchi Staraz et al., 2007"
Heroldrebe,Blaufraenkisch,,SNP (Vitis18K),SNP,~18000,3207.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3207; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013"
Heroldrebe,Portugais bleu,,SNP (Vitis18K),SNP,~18000,3207.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3207; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Lacombe et al., 2013"
Houssein krasnyi,Khusaine belyi,,SNP (Vitis18K),SNP,~18000,3559.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3559; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Houssein krasnyi,Negru mare (Charas),,SNP (Vitis18K),SNP,~18000,3559.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3559; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Impigno b.,Bombino bianco,,SNP (Vitis18K),SNP,~18000,3100.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3100; Mendelian errors=3 (10.0% if 0.1 else 0%); Section D; Remarks: Cipriani et al., 2010; Schneider et al., 2014"
Impigno b.,Quagliano (Bouteillan),,SNP (Vitis18K),SNP,~18000,3100.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3100; Mendelian errors=3 (10.0% if 0.1 else 0%); Section D; Remarks: Cipriani et al., 2010; Schneider et al., 2014"
Incrocio Manzoni 2.15,Cabernet franc,,SNP (Vitis18K),SNP,~18000,2755.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2755; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: confirmation of breeder's data by Cipriani et al., 2010"
Incrocio Manzoni 2.15,Glera,,SNP (Vitis18K),SNP,~18000,2755.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2755; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: confirmation of breeder's data by Cipriani et al., 2010"
Incrocio Manzoni 2-3,Savagnin,,SNP (Vitis18K),SNP,~18000,2836.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2836; Mendelian errors=1 (4.0% if 0.04 else 0%); Section D; Remarks: confirmation of breeder's data by Grando and Frisighelli, 1998"
Incrocio Manzoni 2-3,Trebbiano toscano,,SNP (Vitis18K),SNP,~18000,2836.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2836; Mendelian errors=1 (4.0% if 0.04 else 0%); Section D; Remarks: confirmation of breeder's data by Grando and Frisighelli, 1998"
Incrocio Terzi n.1,Barbera,,SNP (Vitis18K),SNP,~18000,2901.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2901; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Cipriani et al., 2010"
Incrocio Terzi n.1,Merlot,,SNP (Vitis18K),SNP,~18000,2901.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2901; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Cipriani et al., 2010"
Irsay Oliver,Csaba Gyoengye,,SNP (Vitis18K),SNP,~18000,3209.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3209; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Kiss et al., 2005; Galbacs et al., 2009; Lacombe et al., 2013; Laucou et al., 2018"
Irsay Oliver,Pozsonyi,,SNP (Vitis18K),SNP,~18000,3209.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3209; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Kiss et al., 2005; Galbacs et al., 2009; Lacombe et al., 2013; Laucou et al., 2018"
Italia,Bicane,,SNP (Vitis18K),SNP,~18000,3139.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3139; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Crespan, 2003"
Italia,Moscato d'Amburgo,,SNP (Vitis18K),SNP,~18000,3139.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3139; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Crespan, 2003"
Italica,Riesling italico,,SNP (Vitis18K),SNP,~18000,2788.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2788; Mendelian errors=1 (4.0% if 0.04 else 0%); Section D; Remarks: confirmation of breeder's data by Cipriani et al., 2010"
Italica,Verdiso,,SNP (Vitis18K),SNP,~18000,2788.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2788; Mendelian errors=1 (4.0% if 0.04 else 0%); Section D; Remarks: confirmation of breeder's data by Cipriani et al., 2010"
Ithaki,Cinsaut,,SNP (Vitis18K),SNP,~18000,3022.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3022; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Ithaki,Muscat reine des vignes,,SNP (Vitis18K),SNP,~18000,3022.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3022; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Lacombe et al., 2013"
Javor weiss,Alba imputotato,,SNP (Vitis18K),SNP,~18000,3159.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3159; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Laucou et al., 2018"
Javor weiss,Heunisch Weiss,,SNP (Vitis18K),SNP,~18000,3159.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3159; Mendelian errors=1 (3.0% if 0.03 else 0%); Section D; Remarks: Laucou et al., 2018"
Kanzler,Müller Thurgau,,SNP (Vitis18K),SNP,~18000,3050.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3050; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Maul et al., 2012; Lacombe et al., 2013"
Kanzler,Sylvaner verde,,SNP (Vitis18K),SNP,~18000,3050.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=3050; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Maul et al., 2012; Lacombe et al., 2013"
Kerner,Riesling,,SNP (Vitis18K),SNP,~18000,2796.0,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"LOD=2796; Mendelian errors=0 (0.0% if 0 else 0%); Section D; Remarks: Grando and Frisinghelli 1998; Cipriani et al., 2010; Myles et al., 2011; Maul et al., 2012; Lacombe et al., 2013; Laucou et al., 2018"
